,Unnamed: 0.1,Unnamed: 0,Subject,Course Title,Description,Institute,Provider,Instructor,Language,Rating,Course_Link
46673,6182,,-1,Securing and Protecting Your Data in Amazon Simple Storage Service (Amazon S3) (Simplified Chinese),  Amazon S3 Amazon S3   Amazon S3      100     CC       Amazon Virtual Private Cloud  VPC    VPC   Amazon S3     Amazon S3     S3     URL     CORS       Amazon Macie   Amazon S3             Architecting on AWS     AWS Storage Offerings     Amazon Simple Storage Service  Amazon S3    1       2   Amazon S3   Amazon S3       AWS   AWS CLI   Amazon S3       S3   3       IAM           IAM   4       IAM   Amazon S3     5         ARN         6   URL       URL       URL       S3   URL  7         AWS Config         SSE KMS   S3     Amazon S3   8   Amazon VPC     VPC   VPC                   9   Amazon Macie   Amazon GuardDuty  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/securing-and-protecting-your-data-in-amazon-simpl-72056
46676,6185,,-1,Planning an AWS Outposts Implementation (Traditional Chinese),  AWS Outposts  Outposts   Outposts   AWS   Outposts   AWS      80   CC   Articulate Rise     Outposts    AWS   Outposts     Outposts     Outposts   AWS     Outposts     Outposts   DevOps   SysOps       IT     1 AWS Outposts     Outposts     2  Outposts   Outposts   AWS     Outposts  3  Outposts     4  Outposts   Outposts   AWS       AWS   5  AWS    ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/planning-an-aws-outposts-implementation-tradition-72059
46706,6215,,-1,Migrating from Microsoft SQL Server to Amazon DynamoDB (Traditional Chinese),Amazon DynamoDB   Amazon Web Services  AWS    NoSQL   DynamoDB   AWS  AWS Hero Alex DeBrie   Microsoft SQL Server   DynamoDB   Alex   AWS     45   CC   Amazon DynamoDB  Microsoft SQL Server   NoSQL   AWS  Amazon   AWS   AWS     3    Microsoft SQL Server   Amazon DynamoDB  SQL Server   SQL Server   DynamoDB   AWS Database Migration Service  AWS DMS    AWS DMS   AWS DMS  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/migrating-from-microsoft-sql-server-to-amazon-dyn-72089
46707,6216,,-1,Curriculum Post Assessment : What’s the Key? – The DynamoDB Game Show (Traditional Chinese),  Amazon DynamoDB  30   CC   Amazon DynamoDB   DynamoDB     DynamoDB    Amazon DynamoDB  8  6  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/curriculum-post-assessment-whats-the-key-the-dyna-72090
46709,6218,,-1,Amazon Route 53 - Basics of Domain Name System (AWS Support) (Traditional Chinese),   DNS    AWS Support   CC               AWS     DNS     DNS     DNS   AWS    15      DNS  DNS     DNS     DNS     DNS     DNS   Dig  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-route-53-basics-of-domain-name-system-aws--72092
46710,6219,,Amazon Web Services (AWS),Advanced Testing Practices Using AWS DevOps Tools (Traditional Chinese),   CI   CD     CD    AWS DevOps   AWS CodeCommit AWS CodeBuild AWS CodeDeploy   AWS CodePipeline       AWS Lambda   Amazon CloudWatch          2 5         CC                   CI CD           CI   buildspec yaml              AWS Lambda   Amazon CloudWatch       Canary                   DevOps     DevOps             AWS   AWS   DevOps        C Java PHP Ruby Python     Linux   Windows       AWS   AWS    AWS CLI    AWS       DevOps         1          pyramid               2 DevOps       DevOps       AWS   AWS CodeCommit AWS CodeDeploy AWS CodeBuild   AWS CodePipeline  CI CD       CI CD   AWS       3          CI            TDD     BDD        Amazon CodeGuru               4                              5                  AWS Lambda       AWS CodeDeploy       Canary          Amazon CloudWatch Synthetics         6            AWS  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/advanced-testing-practices-using-aws-devops-tools-72093
46713,6222,,-1,AWS SaaS Factory Architecture Track: SaaS Migration Strategies (Simplified Chinese),   ISV     SaaS    ISV   SaaS   SaaS     CC         IT       SaaS     SaaS     Amazon Web Services  AWS       SaaS    95       SaaS      ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-saas-factory-architecture-track-saas-migratio-72096
46731,6240,,-1,Introduction to AWS Identity and Access Management (IAM) (Traditional Chinese),  AWS Identity and Access Management  IAM  IAM   AWS   IAM   IAM   CC  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/introduction-to-aws-identity-and-access-managemen-72114
46738,6247,,-1,Amazon ElastiCache Service Primer (Traditional Chinese),  Amazon ElastiCache   AWS   CC   IT                               20            ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-elasticache-service-primer-traditional-chi-72121
46745,6254,,-1,AWS Snowball Edge Getting Started (Traditional Chinese),  Snowball Edge   Snowball Edge   Snowball Edge   AWS               Snowball Edge     Snowball Edge     Snowball Edge   AWS     AWS   AWS Cloud Practitioner Essentials   1   45    AWS Snowball Edge Process Overview and Use Cases                   Snowball Edge       Snowball Edge       Snowball Edge    Understanding AWS Snowball Edge Features                                AWS Snowball Edge Integration with Other AWS Services       Snowball Edge   Amazon Elastic Compute Cloud  Amazon EC2        Snowball Edge   Amazon Elastic Block Store  Amazon EBS        Snowball Edge   AWS Lambda     AWS CloudTrail       AWS Key Management Service  AWS KMS    Snowball Edge     Snowball Edge   AWS Database Migration Service  AWS DMS   ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-snowball-edge-getting-started-traditional-chi-72128
46756,6265,,-1,Building a Dynamic Conversational Bot (Traditional Chinese),  AWS Training and Certification   Kirsten Dupart   Chatbot  Chatbot   AWS   Chatbot     Amazon Lex     Amazon Lex   AWS Lambda     Amazon DynamoDB Amazon DynamoDB Streams   AWS Lambda     CC         UX     Amazon Lex     Amazon Lex   AWS Lambda     Amazon DynamoDB Amazon DynamoDB Streams   AWS Lambda       Amazon DynamoDB   AWS Lambda      2 5   Amazon Lex      ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/building-a-dynamic-conversational-bot-traditional-72139
46757,6266,,-1,Building a Dynamic Conversational Bot (Simplified Chinese),  AWS   Kirsten Dupart   Chatbot  Chatbot   AWS   Chatbot     Amazon Lex     Amazon Lex   AWS Lambda     Amazon DynamoDB Amazon DynamoDB Streams   AWS Lambda       CC         UX     Amazon Lex     Amazon Lex   AWS Lambda     Amazon DynamoDB Amazon DynamoDB Streams   AWS Lambda       Amazon DynamoDB   AWS Lambda      2 5   Amazon Lex      ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/building-a-dynamic-conversational-bot-simplified--72140
46759,6268,,Amazon DynamoDB,"Managing Consistency, Capacity, and Performance in DynamoDB (Simplified Chinese)",  Developing with Amazon DynamoDB   Amazon DynamoDB   DynamoDB   Amazon DynamoDB Accelerator  DAX       2 5     CC       Auto Scaling      Amazon DynamoDB Accelerator  DAX      DynamoDB        DynamoDB      Exploring the DynamoDB API and the AWS SDKs   Working with Indexes in DynamoDB    AWS   AWS    Python Java Node js    NET  1   DynamoDB           2   DynamoDB           3   DynamoDB     CloudWatch Contributor Insights      Amazon DynamoDB Accelerator       Amazon DynamoDB  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/managing-consistency-capacity-and-performance-in--72142
46761,6270,,-1,Developing with Amazon DynamoDB – Pre-Assessment (Traditional Chinese),  Amazon DynamoDB   20    30      Developing with Amazon DynamoDB        DynamoDB       ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/developing-with-amazon-dynamodb-pre-assessment-tr-72144
46762,6271,,Amazon DynamoDB,Developing with Amazon DynamoDB – Pre-Assessment (Simplified Chinese),  Amazon DynamoDB   20    30         Developing with Amazon DynamoDB       DynamoDB     ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/developing-with-amazon-dynamodb-pre-assessment-si-72145
46767,6276,,-1,AWS Storage Gateway Primer: File Gateway (Traditional Chinese),  AWS Storage Gateway   AWS   CC           IT     AWS       AWS     Amazon CloudWatch     AWS    90    AWS Storage Gateway     AWS Storage Gateway       AWS Storage Gateway                           Storage Gateway                     NFS   Linux       SMB   Windows       Amazon CloudWatch        ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-storage-gateway-primer-file-gateway-tradition-72150
46776,6285,,-1,AWS Storage Gateway Primer: File Gateway (Simplified Chinese),  AWS Storage Gateway   AWS     CC           IT     AWS       AWS     Amazon CloudWatch     AWS    90     1 AWS Storage Gateway       AWS Storage Gateway      AWS Storage Gateway                 2            Storage Gateway             3          NFS   Linux       SMB   Windows       Amazon CloudWatch     4     ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-storage-gateway-primer-file-gateway-simplifie-72159
46788,6297,,-1,AWS Cloud Development Kit Primer (Traditional Chinese),Please note  We are making some usability updates to the course on November 12th  US Pacific Time Zone  If you have started the course  your saved progress will be reset  You can skip through any completed sections to resume where you left off  If you have completed the course before November 12th  your course status will remain as Completed  AWS Cloud Development Kit  AWS CDK    AWS CDK  AWS CDK   AWS CDK   amazon qwiklabs com   1 USD  10  aws training   Qwiklabs      3 5   CC     AWS Cloud Development Kit     AWS CDK     AWS CDK     AWS CDK     AWS CDK     AWS Cloud Development Kit  AWS CDK              AWS   AWS CloudFormation    Developing on AWS       Developing on AWS   1 AWS Cloud Development Kit   2 AWS CDK   3 AWS CDK   4  AWS CDK    CLI  5 AWS CDK   6  AWS CDK   7 AWS CDK Cloud Development Kit,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-cloud-development-kit-primer-traditional-chin-72171
46789,6298,,Amazon Web Services (AWS),AWS Cloud Development Kit Primer (Simplified Chinese),Please note  We are making some usability updates to the course on November 12th  US Pacific Time Zone  If you have started the course  your saved progress will be reset  You can skip through any completed sections to resume where you left off  If you have completed the course before November 12th  your course status will remain as Completed  AWS Cloud Development Kit  AWS CDK    AWS CDK  AWS CDK   AWS CDK   amazon qwiklabs com   1 USD  10   aws training   Qwiklabs      3 5     CC     AWS Cloud Development Kit     AWS CDK     AWS CDK     AWS CDK   AWS CDK     AWS Cloud Development Kit  AWS CDK              AWS   AWS CloudFormation    Developing on AWS   Cloud Practitioner Essentials     AWS   1 AWS Cloud Development Kit   2 AWS CDK   3 AWS CDK   4  AWS CDK    CLI  5 AWS CDK   6  AWS CDK   7 AWS CDK Cloud Development Kit,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-cloud-development-kit-primer-simplified-chine-72172
46792,6301,,Amazon S3,Amazon Simple Storage Service (Amazon S3) Cost Optimization (Traditional Chinese),    Amazon S3 Amazon S3   Amazon S3   Amazon S3          60         CC                       Amazon QuickSight   Amazon S3       Amazon S3       Amazon S3 Storage Lens       Amazon S3   Amazon CloudWatch     Amazon S3   AWS Budgets   Amazon S3                                 AWS       Amazon Simple Storage Service  Amazon S3    AWS                                   Amazon QuickSight               Amazon S3 Storage Lens     Amazon CloudWatch       Amazon S3  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-simple-storage-service-amazon-s3-cost-opti-72175
46794,6303,,-1,Amazon Simple Storage Service (Amazon S3) Cost Optimization (Simplified Chinese),  Amazon S3 Amazon S3   Amazon S3   Amazon S3                60     CC                 Amazon QuickSight   Amazon S3          Amazon S3          Amazon S3 Storage Lens          Amazon S3   Amazon CloudWatch          Amazon S3   AWS Budgets   Amazon S3                                      Architecting on AWS        Amazon Simple Storage Service  Amazon S3         AWS                                           Amazon QuickSight                    Amazon S3 Storage Lens        Amazon CloudWatch          Amazon S3  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-simple-storage-service-amazon-s3-cost-opti-72177
46805,6314,,-1,Architecting Applications and Tables for DynamoDB (Traditional Chinese), Amazon DynamoDB   10   Amazon DynamoDB   DynamoDB      1 5   CC         DynamoDB   DynamoDB     DynamoDB   AWS     NoSQL Workbench   DynamoDB     AWS     DynamoDB        DynamoDB       Amazon DynamoDB     AWS   AWS      Python Java Node js    NET  1     DynamoDB   DynamoDB   NoSQL Workbench    AWS   DynamoDB            Amazon DynamoDB  Web  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/architecting-applications-and-tables-for-dynamodb-72188
46806,6315,,Amazon DynamoDB,Architecting Applications and Tables for DynamoDB (Simplified Chinese), Amazon DynamoDB   Developing with Amazon DynamoDB   DynamoDB      1 5     CC     DynamoDB     DynamoDB     AWS   DynamoDB     NoSQL Workbench   DynamoDB     AWS     DynamoDB        DynamoDB       Developing with Amazon DynamoDB     AWS   AWS    Python Java Node js    NET  1     DynamoDB  DynamoDB   NoSQL Workbench    AWS   DynamoDB          Amazon DynamoDB  Web  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/architecting-applications-and-tables-for-dynamodb-72189
46807,6316,,Amazon Web Services (AWS),Getting Started with DevOps on AWS (Traditional Chinese),  DevOps on AWS     DevOps   AWS     AWS   DevOps          60         CC                   DevOps       DevOps   DevOps       Amazon   DevOps       AWS DevOps        CI CD    AWS       CI CD               IT     IT     IT             DevOps                 IT             1 DevOps           DevOps          DevOps            2 DevOps         DevOps     DevOps     DevOps             3 Amazon   DevOps         Amazon   DevOps         4 AWS DevOps         AWS DevOps             5 AWS   DevOps           CI CD      ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/getting-started-with-devops-on-aws-traditional-ch-72190
46825,6334,,Amazon Aurora,Amazon Aurora MySQL - Basics (Traditional Chinese),  Amazon Aurora MySQL Aurora   MySQL   PostgreSQL   Aurora MySQL  AWS Support                    AWS             Aurora     Aurora       Aurora           AWS Cloud Practitioner                   15             Amazon Aurora  Aurora       Aurora     Aurora   Aurora   Aurora   Aurora   Aurora   Aurora    ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-aurora-mysql-basics-traditional-chinese-72208
46848,6357,,-1,SaaS Business Transformation (Traditional Chinese),   SaaS    SaaS   SaaS  SaaS   SaaS   SaaS   SaaS   SaaS  SaaS  1  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/saas-business-transformation-traditional-chinese-72231
46851,6360,,-1,Amazon Route 53 - Amazon Route 53 - Basics (Traditional Chinese),  Amazon Route 53   Amazon Web Services  AWS  Support  AWS   Amazon Route 53   Amazon Route 53   Amazon Route 53  AWS  20  Amazon Route 53  Amazon Route 53  Amazon Route 53   CNAME  Amazon Route 53  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-route-53-amazon-route-53-basics-traditiona-72234
46852,6361,,-1,Amazon Route 53 - Amazon Route 53 - Basics (Simplified Chinese),  Amazon Route 53   Amazon Web Services  AWS  Support  AWS   Amazon Route 53   Amazon Route 53   Amazon Route 53   AWS  20  Amazon Route 53  Amazon Route 53  Amazon Route 53   CNAME  Amazon Route 53  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-route-53-amazon-route-53-basics-simplified-72235
46872,6381,,-1,Deep Dive with Security: AWS Identity and Access Management (IAM) (Traditional Chinese),  AWS   AWS Identity and Access Management  IAM  IAM  AWS Single Sign On 8   CC   amazon qwiklabs com   1 USD  15  aws training   Qwiklabs   IAM   AWS Security Token Service  AWS STS    IAM   IAM   AWS Single Sign On  IAM   AWS   AWS   IAM   1 2   IAM   AWS Security Fundamentals   2     AWS Security Essentials   1 AWS Identity and Access Management  IAM  IAM   2 IAM   01  3  AWS STS   02  4 AWS   SAML   Web   AWS SSO  5 IAM  IAM Access Analyzer  AWS CloudTrail   03 ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/deep-dive-with-security-aws-identity-and-access-m-72255
46893,6402,,-1,AWS Certification Official Practice Question Sets (Simplified Chinese),AWS Certification Practice Question Sets   AWS   20   20   AWS Certified Cloud Practitioner Official Practice Question Set  Simplified Chinese AWS Certified Data Analytics   Specialty Official Practice Question Set  Simplified Chinese AWS Certified Database   Specialty Official Practice Question Set  Simplified Chinese AWS Certified Developer   Associate Official Practice Question Set  Simplified Chinese AWS Certified DevOps Engineer   Professional Official Practice Question Set  Simplified Chinese AWS Certified Machine Learning   Specialty Official Practice Question Set  Simplified Chinese AWS Certified Security  Specialty Official Practice Question Set  Simplified Chinese AWS Certified Solutions Architect   Associate Official Practice Question Set  Simplified Chinese AWS Certified Solutions Architect   Professional Official Practice Question Set  Simplified Chinese AWS Certified SysOps Administrator   Associate Official Practice Question Set  Simplified Chinese ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-certification-official-practice-question-sets-72276
46896,6405,,Amazon S3,Getting Started with Amazon Simple Storage Service (Amazon S3) (Traditional Chinese),Amazon Simple Storage Service  Amazon S3   IoT   Amazon Simple Storage Service  Amazon S3    Amazon S3   Amazon S3  AWS   Amazon S3  Amazon S3   Amazon S3          60                   Amazon S3       Amazon S3       Amazon S3       Amazon S3       Amazon S3       S3       Amazon S3                                   Getting Started with AWS Storage         1  Amazon S3             Amazon S3       Amazon S3     2     Amazon S3                 Amazon S3      ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/getting-started-with-amazon-simple-storage-servic-72279
46901,6410,,-1,Introduction to AWS End User Computing Services (Traditional Chinese),  AWS    EUC    IT  AWS EUC   Amazon WorkSpaces Amazon AppStream 2 0   Amazon WorkDocs  EUC   EUC      30   CC     Amazon WorkSpaces   AppStream 2 0    Amazon WorkSpaces   Amazon AppStream 2 0     EUC     AWS     EUC    VDI          VDI     DaaS    Directory Service    Amazon Web Services     01  AWS   EUC   VDI     AWS    EUC    02  Amazon WorkSpaces  Amazon WorkSpaces   Amazon WorkSpaces   Amazon WorkSpaces     Amazon WorkSpaces             Active Directory   RADIUS         03  Amazon AppStream 2 0  Amazon AppStream 2 0   Amazon AppStream 2 0   Amazon AppStream 2 0               SAML 2 0   Active Directory          04     Amazon WorkSpaces   AppStream 2 0     05     06      ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/introduction-to-aws-end-user-computing-services-t-72284
46902,6411,,-1,Introduction to AWS End User Computing Services (Simplified Chinese),  AWS End User Computing  EUC    IT  AWS EUC   Amazon WorkSpaces Amazon AppStream 2 0   Amazon WorkDocs  EUC   EUC      30     CC     Amazon WorkSpaces   AppStream 2 0    Amazon WorkSpaces   Amazon AppStream 2 0     EUC     End User Compute   AWS     EUC     VDI          VDI     DaaS    Directory Service    Amazon Web Services     1  AWS End User Computing   EUC   VDI     AWS End User Computing  EUC    2  Amazon WorkSpaces  Amazon WorkSpaces   Amazon WorkSpaces   Amazon WorkSpaces     Amazon WorkSpaces             Active Directory   RADIUS         3  Amazon AppStream 2 0  Amazon AppStream 2 0   Amazon AppStream 2 0   Amazon AppStream 2 0               SAML 2 0   Active Directory          4     Amazon WorkSpaces   AppStream 2 0     5     6      ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/introduction-to-aws-end-user-computing-services-s-72285
46906,6415,,-1,IoT Foundation: Telemetry (Traditional Chinese),  AWS IoT  IoT   IoT   AWS IoT   IoT Foundation  Telemetry   AWS IoT   IoT   AWS   IoT   AWS IoT Core   IoT   IoT   IoT        2 5   CC     AWS IoT Core     IoT         AWS IoT     AWS IoT Analytics   Amazon QuickSight         Introduction to AWS IoT  AWS IoT   AWS   1 AWS IoT Telemetry         2 AWS IoT Core       3      4  AWS IoT     AWS IoT     5 AWS IoT         6  AWS IoT Analytics      7  AWS Telemetry      ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/iot-foundation-telemetry-traditional-chinese-72289
46907,6416,,-1,Configure and Deploy AWS Client VPN (Traditional Chinese), AWS Client VPN   AWS         AWS    CLI  Client VPN     VPN   CC   Client VPN        30     Client VPN     Client VPN    Client VPN   VPN   IT         AWS CLI       AWS VPC  VPN    VPC     Client VPN  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/configure-and-deploy-aws-client-vpn-traditional-c-72290
46908,6417,,-1,Configure and Deploy AWS Client VPN (Simplified Chinese), AWS Client VPN   AWS         AWS    CLI    Client VPN     VPN     CC   Client VPN        30     Client VPN     Client VPN    Client VPN   VPN   IT         AWS CLI       AWS VPC  VPN    VPC     Client VPN  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/configure-and-deploy-aws-client-vpn-simplified-ch-72291
46909,6418,,-1,Getting Started with DevOps on AWS (Simplified Chinese),  AWS   AWS   AWS      60     CC         Amazon     AWS      CI CD    AWS     CI CD     IT   IT   IT             IT     1              2              3 Amazon     Amazon     4 AWS     AWS       5  AWS       CI CD    ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/getting-started-with-devops-on-aws-simplified-chi-72292
46919,6428,,-1,Basics of Amazon Detective (Simplified Chinese),  Amazon Detective   Amazon Web Services  AWS   Detective   AWS   Detective  Amazon Web Services  AWS   20   Detective   Detective   Detective   AWS   Detective   Detective  IT  AWS Certified Cloud Practitioner AWS Certified Security   Specialty Amazon Detective   Amazon Detective  Amazon Detective  Amazon Detective   Amazon Detective  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/basics-of-amazon-detective-simplified-chinese-72302
46924,6433,,Amazon S3,Amazon Simple Storage Service (Amazon S3) Business Continuity and Disaster Recovery (Traditional Chinese ),  Amazon S3   S3       50        CC                    S3 Object Lock                               AWS    Architecting on AWS      AWS Storage Offerings  AWS     Getting Started with Amazon Simple Storage Service  Amazon S3    Amazon Simple Storage Service  Amazon S3         1          Amazon S3      2      Amazon S3       MFA Delete        3             4             ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-simple-storage-service-amazon-s3-business--72307
46932,6441,,-1,Amazon Simple Storage Service (Amazon S3) Business Continuity and Disaster Recovery (Simplified Chinese),  Amazon S3   S3  50     CC   S3   Architecting on AWS   AWS Storage Offerings   Getting Started with Amazon Simple Storage Service  Amazon S3    1  Amazon S3 Business Continuity and Disaster Recovery   2   Amazon S3   MFA Delete   3   4  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-simple-storage-service-amazon-s3-business--72315
46937,6446,,-1,Data Science Capstone: Real World ML Decisions (Traditional Chinese),  Amazon Studio           Amazon    ML    CC  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/data-science-capstone-real-world-ml-decisions-tra-72320
46943,6452,,-1,PostgreSQL Fundamentals (Traditional Chinese),  PostgreSQL   PostgreSQL   PostgreSQL   PostgreSQL   PostgreSQL    SQL 20  PostgreSQL  PostgreSQL   101  101     101    PostgreSQL 101 PostgreSQL  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/postgresql-fundamentals-traditional-chinese-72326
46945,6454,,-1,PostgreSQL Fundamentals (Simplified Chinese),  PostgreSQL  PostgreSQL   PostgreSQL   PostgreSQL   PostgreSQL    SQL 20  PostgreSQL  PostgreSQL   101  101     101    PostgreSQL 101 PostgreSQL  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/postgresql-fundamentals-simplified-chinese-72328
46959,6468,,-1,Introduction to Decoupled Applications (Traditional Chinese),   API    CC                DevOps                              API                 Web  20  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/introduction-to-decoupled-applications-traditiona-72342
46988,6497,,-1,Amazon Simple Storage Service (Amazon S3) Block Public Access  (Simplified Chinese),  Amazon S3   Amazon S3   Amazon S3   Amazon S3   IT   Amazon S3   Amazon S3  15    Amazon S3   Amazon S3  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-simple-storage-service-amazon-s3-block-pub-72371
47000,6509,,-1,Moving to Managed Databases on AWS (Traditional Chinese), AWS   Alex DeBrie   Amazon Web Services  AWS    AWS   Moving to Managed Databases on AWS      30         AWS      Amazon   AWS           AWS Planning and Designing Databases     1     2     3     4  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/moving-to-managed-databases-on-aws-traditional-ch-72383
47005,6514,,-1,Media Glossary (Traditional Chinese),  Media Services  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/media-glossary-traditional-chinese-72388
47010,6519,,-1,Introduction to Containers (Traditional Chinese),  CC     IT   DevOps               AWS        Linux    15        ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/introduction-to-containers-traditional-chinese-72393
47026,6535,,AWS DeepLens,Worker Safety Project with AWS DeepLens (Traditional Chinese),    AWS DeepLens   AWS DeepLens                       IAM   AWS DeepLens   Amazon S3     Recognize Object Lambda   AWS DeepLens Inference Lambda     AW DeepLens     AWS IoT   Amazon CloudWatch             AWS DeepLens     AWS DeepLens     AWS   AWS Lambda Amazon CloudWatch Amazon S3   Amazon SageMaker             30           1      2      3    Amazon S3     4    Recognize Object Lambda     5    AWS DeepLens Inference Lambda     6    AWS DeepLens     7    AWS DeepLens     8   ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/worker-safety-project-with-aws-deeplens-tradition-72409
47036,6545,,-1,Amazon Simple Storage Service (Amazon S3) Performance Optimization (Simplified Chinese) ,  AWS   Amazon S3   Amazon S3   Amazon S3          60       Amazon S3               Amazon S3 Select       Amazon CloudFront       Transfer Acceleration       Amazon CloudWatch   Amazon S3                       Architecting on AWS       Amazon Simple Storage Service  Amazon S3        AWS Storage   1     Amazon S3     Amazon S3       2                   3           AWS       4   Amazon S3 Select           Amazon S3 Select     Amazon EMR   5   Amazon CloudFront       CloudFront     CloudFront       CloudFront   6   Transfer Acceleration       Transfer Acceleration         Transfer Acceleration       Transfer Acceleration  7   Amazon CloudWatch   Amazon S3     CloudWatch       CloudWatch   Amazon S3  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-simple-storage-service-amazon-s3-performan-72419
47042,6551,,-1,Developing Machine Learning Applications (Traditional Chinese),  Amazon   ML   Amazon SageMaker     ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/developing-machine-learning-applications-traditio-72425
47045,6554,,-1,Anomaly Detection on AWS (Traditional Chinese),  Amazon Kinesis Data Analytics   Amazon SageMaker   AWS   CC  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/anomaly-detection-on-aws-traditional-chinese-72428
47051,6560,,Amazon Elastic Container Service (ECS),Amazon Elastic Container Service (ECS) Primer (Traditional Chinese),  Amazon Elastic Container Service  ECS    ECS     Amazon Elastic Container Registry  ECR    AWS     IT   DevOps            ECS       Fargate   EC2       AWS     ECS         AWS       30     Amazon ECS    ECS     ECS   AWS     ECS  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-elastic-container-service-ecs-primer-tradi-72434
